chr1	10000	10150	0	0	+
chr1	28180	28330	1	0	+
chr1	42978	43130	2	0	+
chr1	60297	60445	3	0	+
chr1	71627	71775	4	0	+
chr1	90103	90253	5	0	+
chr1	105076	105224	6	0	+
chr1	121075	121225	7	0	+
chr1	139128	139280	8	0	+
chr1	158541	158693	9	0	+
chr1	170295	170447	10	0	+
chr1	185815	185963	11	0	+
chr1	201411	201563	12	0	+
chr1	217835	217987	13	0	+
chr1	230773	230923	14	0	+
chr1	246045	246195	15	0	+
chr1	260064	260214	16	0	+
chr1	273740	273888	17	0	+
chr1	284792	284942	18	0	+
chr1	295910	296058	19	0	+
chr1	309702	309854	20	0	+
chr1	324123	324271	21	0	+
chr1	342335	342483	22	0	+
chr1	353802	353950	23	0	+
chr1	364160	364312	24	0	+
chr1	379716	379866	25	0	+
chr1	397326	397478	26	0	+
chr1	407488	407638	27	0	+
chr1	424183	424331	28	0	+
chr1	440143	440293	29	0	+
chr1	454807	454955	30	0	+
chr1	471551	471703	31	0	+
chr1	485311	485459	32	0	+
chr1	502194	502346	33	0	+
chr1	513231	513381	34	0	+
chr1	527185	527333	35	0	+
chr1	540127	540275	36	0	+
chr1	557739	557889	37	0	+
chr1	571922	572070	38	0	+
chr1	586166	586316	39	0	+
chr1	599205	599357	40	0	+
chr1	613554	613704	41	0	+
chr1	628025	628173	42	0	+
chr1	647617	647767	43	0	+
chr1	664216	664368	44	0	+
chr1	678719	678869	45	0	+
chr1	694587	694737	46	0	+
chr1	706937	707087	47	0	+
chr1	726750	726898	48	0	+
chr1	742115	742267	49	0	+
chr1	761980	762130	50	0	+
chr1	779465	779617	51	0	+
chr1	799164	799312	52	0	+
chr1	810124	810272	53	0	+
chr1	827929	828081	54	0	+
chr1	842862	843012	55	0	+
chr1	856281	856431	56	0	+
chr1	869290	869442	57	0	+
chr1	883375	883527	58	0	+
chr1	900266	900418	59	0	+
chr1	917550	917700	60	0	+
chr1	935135	935285	61	0	+
chr1	953215	953367	62	0	+
chr1	964842	964994	63	0	+
chr1	981020	981168	64	0	+
chr1	995924	996072	65	0	+
chr1	1010667	1010815	66	0	+
chr1	1020851	1021001	67	0	+
chr1	1036253	1036403	68	0	+
chr1	1055665	1055815	69	0	+
chr1	1071957	1072109	70	0	+
chr1	1091831	1091979	71	0	+
chr1	1111064	1111214	72	0	+
chr1	1127049	1127197	73	0	+
chr1	1137762	1137910	74	0	+
chr1	1149738	1149890	75	0	+
chr1	1160007	1160159	76	0	+
chr1	1176084	1176232	77	0	+
chr1	1188437	1188585	78	0	+
chr1	1203658	1203808	79	0	+
chr1	1220635	1220787	80	0	+
chr1	1235229	1235379	81	0	+
chr1	1249914	1250064	82	0	+
chr1	1262799	1262951	83	0	+
chr1	1278185	1278335	84	0	+
chr1	1295190	1295342	85	0	+
chr1	1314776	1314926	86	0	+
chr1	1328631	1328781	87	0	+
chr1	1347808	1347960	88	0	+
chr1	1360924	1361072	89	0	+
chr1	1377096	1377246	90	0	+
chr1	1392118	1392270	91	0	+
chr1	1411079	1411229	92	0	+
chr1	1427873	1428023	93	0	+
chr1	1447909	1448059	94	0	+
chr1	1460921	1461071	95	0	+
chr1	1473126	1473274	96	0	+
chr1	1492192	1492342	97	0	+
chr1	1505824	1505976	98	0	+
chr1	1521408	1521560	99	0	+
chr1	1536897	1537047	100	0	+
chr1	1547411	1547563	101	0	+
chr1	1559409	1559559	102	0	+
chr1	1570574	1570724	103	0	+
chr1	1588435	1588583	104	0	+
chr1	1605699	1605849	105	0	+
chr1	1624179	1624331	106	0	+
chr1	1643763	1643911	107	0	+
chr1	1660236	1660388	108	0	+
chr1	1679947	1680097	109	0	+
chr1	1691261	1691409	110	0	+
chr1	1705819	1705969	111	0	+
chr1	1718840	1718990	112	0	+
chr1	1733148	1733298	113	0	+
chr1	1743757	1743905	114	0	+
chr1	1757080	1757230	115	0	+
chr1	1768522	1768670	116	0	+
chr1	1780857	1781007	117	0	+
chr1	1800699	1800849	118	0	+
chr1	1815141	1815291	119	0	+
chr1	1831687	1831837	120	0	+
chr1	1847970	1848120	121	0	+
chr1	1858940	1859090	122	0	+
chr1	1877360	1877508	123	0	+
chr1	1890360	1890510	124	0	+
chr1	1903400	1903548	125	0	+
chr1	1916820	1916972	126	0	+
chr1	1930657	1930805	127	0	+
chr1	1945196	1945348	128	0	+
chr1	1961745	1961895	129	0	+
chr1	1977990	1978138	130	0	+
chr1	1994365	1994513	131	0	+
chr1	2013164	2013314	132	0	+
chr1	2028688	2028838	133	0	+
chr1	2047288	2047440	134	0	+
chr1	2058844	2058994	135	0	+
chr1	2072166	2072318	136	0	+
chr1	2091775	2091925	137	0	+
chr1	2111404	2111552	138	0	+
chr1	2131190	2131342	139	0	+
chr1	2145913	2146065	140	0	+
chr1	2165017	2165165	141	0	+
chr1	2180761	2180911	142	0	+
chr1	2194711	2194859	143	0	+
chr1	2211433	2211583	144	0	+
chr1	2228294	2228444	145	0	+
chr1	2247524	2247676	146	0	+
chr1	2258901	2259049	147	0	+
chr1	2278750	2278898	148	0	+
chr1	2297811	2297961	149	0	+
chr1	2312155	2312303	150	0	+
chr1	2324822	2324972	151	0	+
chr1	2344523	2344675	152	0	+
chr1	2360236	2360384	153	0	+
chr1	2377053	2377203	154	0	+
chr1	2389368	2389518	155	0	+
chr1	2408775	2408923	156	0	+
chr1	2423861	2424009	157	0	+
chr1	2434541	2434691	158	0	+
chr1	2450183	2450335	159	0	+
chr1	2461116	2461268	160	0	+
chr1	2478092	2478240	161	0	+
chr1	2492335	2492485	162	0	+
chr1	2508668	2508820	163	0	+
chr1	2521887	2522039	164	0	+
chr1	2537029	2537177	165	0	+
chr1	2547514	2547664	166	0	+
chr1	2558669	2558819	167	0	+
chr1	2571707	2571857	168	0	+
chr1	2590191	2590343	169	0	+
chr1	2601833	2601981	170	0	+
chr1	2613789	2613941	171	0	+
chr1	2624264	2624416	172	0	+
chr1	2640161	2640313	173	0	+
chr1	2650592	2650740	174	0	+
chr1	2665602	2665750	175	0	+
chr1	2684509	2684659	176	0	+
chr1	2698756	2698904	177	0	+
chr1	2716869	2717019	178	0	+
chr1	2736637	2736787	179	0	+
chr1	2750875	2751023	180	0	+
chr1	2762742	2762892	181	0	+
chr1	2775792	2775942	182	0	+
chr1	2787131	2787281	183	0	+
chr1	2798349	2798497	184	0	+
chr1	2810856	2811008	185	0	+
chr1	2827691	2827843	186	0	+
chr1	2845641	2845791	187	0	+
chr1	2864014	2864164	188	0	+
chr1	2875433	2875581	189	0	+
chr1	2886454	2886606	190	0	+
chr1	2906416	2906566	191	0	+
chr1	2925006	2925154	192	0	+
chr1	2943598	2943748	193	0	+
chr1	2962602	2962750	194	0	+
chr1	2980968	2981118	195	0	+
chr1	2993858	2994010	196	0	+
chr1	3006622	3006774	197	0	+
chr1	3023886	3024036	198	0	+
chr1	3036816	3036966	199	0	+
chr1	3048182	3048334	200	0	+
chr1	3063560	3063710	201	0	+
chr1	3076731	3076879	202	0	+
chr1	3092891	3093039	203	0	+
chr1	3105608	3105758	204	0	+
chr1	3119962	3120110	205	0	+
chr1	3131456	3131604	206	0	+
chr1	3144631	3144781	207	0	+
chr1	3163001	3163151	208	0	+
chr1	3174710	3174858	209	0	+
chr1	3188393	3188543	210	0	+
chr1	3198546	3198696	211	0	+
chr1	3212462	3212612	212	0	+
chr1	3227375	3227525	213	0	+
chr1	3238398	3238548	214	0	+
chr1	3257506	3257656	215	0	+
chr1	3270342	3270492	216	0	+
chr1	3288358	3288506	217	0	+
chr1	3307034	3307184	218	0	+
chr1	3318030	3318178	219	0	+
chr1	3331947	3332097	220	0	+
chr1	3344374	3344526	221	0	+
chr1	3361733	3361885	222	0	+
chr1	3380259	3380411	223	0	+
chr1	3400290	3400438	224	0	+
chr1	3416875	3417025	225	0	+
chr1	3434604	3434754	226	0	+
chr1	3449722	3449872	227	0	+
chr1	3462035	3462183	228	0	+
chr1	3480757	3480909	229	0	+
chr1	3499071	3499221	230	0	+
chr1	3516869	3517019	231	0	+
chr1	3528229	3528379	232	0	+
chr1	3543218	3543368	233	0	+
chr1	3555732	3555880	234	0	+
chr1	3572519	3572667	235	0	+
chr1	3586025	3586175	236	0	+
chr1	3601933	3602081	237	0	+
chr1	3615205	3615355	238	0	+
chr1	3628549	3628699	239	0	+
chr1	3641838	3641988	240	0	+
chr1	3657066	3657216	241	0	+
chr1	3676146	3676298	242	0	+
chr1	3691711	3691861	243	0	+
chr1	3708735	3708885	244	0	+
chr1	3727507	3727659	245	0	+
chr1	3746557	3746707	246	0	+
chr1	3761073	3761225	247	0	+
chr1	3775901	3776049	248	0	+
chr1	3791565	3791717	249	0	+
chr1	3807500	3807650	250	0	+
chr1	3820955	3821107	251	0	+
chr1	3840138	3840290	252	0	+
chr1	3851794	3851944	253	0	+
chr1	3863713	3863863	254	0	+
chr1	3875182	3875332	255	0	+
chr1	3890932	3891082	256	0	+
chr1	3909483	3909633	257	0	+
chr1	3928844	3928994	258	0	+
chr1	3941076	3941224	259	0	+
chr1	3955349	3955497	260	0	+
chr1	3967317	3967469	261	0	+
chr1	3977950	3978102	262	0	+
chr1	3991141	3991289	263	0	+
chr1	4009651	4009801	264	0	+
chr1	4028481	4028633	265	0	+
chr1	4047616	4047766	266	0	+
chr1	4063106	4063256	267	0	+
chr1	4082394	4082544	268	0	+
chr1	4093015	4093167	269	0	+
chr1	4105057	4105207	270	0	+
chr1	4122574	4122726	271	0	+
chr1	4139484	4139634	272	0	+
chr1	4151459	4151611	273	0	+
chr1	4163819	4163969	274	0	+
chr1	4178469	4178619	275	0	+
chr1	4198432	4198584	276	0	+
chr1	4209326	4209476	277	0	+
chr1	4224782	4224934	278	0	+
chr1	4236023	4236173	279	0	+
chr1	4247471	4247623	280	0	+
chr1	4266962	4267112	281	0	+
chr1	4284575	4284727	282	0	+
chr1	4295408	4295560	283	0	+
chr1	4312093	4312243	284	0	+
chr1	4331945	4332095	285	0	+
chr1	4347868	4348016	286	0	+
chr1	4367171	4367321	287	0	+
chr1	4387097	4387247	288	0	+
chr1	4397281	4397431	289	0	+
chr1	4407662	4407812	290	0	+
chr1	4426485	4426637	291	0	+
chr1	4443303	4443451	292	0	+
chr1	4460047	4460199	293	0	+
chr1	4478350	4478502	294	0	+
chr1	4488916	4489066	295	0	+
chr1	4502265	4502415	296	0	+
chr1	4517999	4518149	297	0	+
chr1	4531659	4531811	298	0	+
chr1	4547477	4547627	299	0	+
